#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XV_V_VII_cen7 chr2_55_518400_528000 NoFused armR TELR2 TerminalTEL 292800 -10.683
LC_IV_XV_V_VII_cen7 chr2_56_528000_537600 NoFused armR TELR2 TerminalTEL 283200 -11.756
LC_IV_XV_V_VII_cen7 chr2_57_537600_547200 NoFused armR TELR2 TerminalTEL 273600 -11.705
LC_IV_XV_V_VII_cen7 chr2_58_547200_556800 NoFused armR TELR2 TerminalTEL 264000 -11.455
LC_IV_XV_V_VII_cen7 chr2_59_556800_566400 NoFused armR TELR2 TerminalTEL 254400 -11.966
LC_IV_XV_V_VII_cen7 chr2_60_566400_576000 NoFused armR TELR2 TerminalTEL 244800 -11.768
LC_IV_XV_V_VII_cen7 chr2_61_576000_585600 NoFused armR TELR2 TerminalTEL 235200 -10.709
LC_IV_XV_V_VII_cen7 chr2_62_585600_595200 NoFused armR TELR2 TerminalTEL 225600 -10.936
LC_IV_XV_V_VII_cen7 chr2_63_595200_604800 NoFused armR TELR2 TerminalTEL 216000 -10.407
LC_IV_XV_V_VII_cen7 chr2_64_604800_614400 NoFused armR TELR2 TerminalTEL 206400 -9.418
LC_IV_XV_V_VII_cen7 chr2_65_614400_624000 NoFused armR TELR2 TerminalTEL 196800 -8.662
LC_IV_XV_V_VII_cen7 chr2_66_624000_633600 NoFused armR TELR2 TerminalTEL 187200 -8.638
LC_IV_XV_V_VII_cen7 chr2_67_633600_643200 NoFused armR TELR2 TerminalTEL 177600 -7.888
LC_IV_XV_V_VII_cen7 chr2_68_643200_652800 NoFused armR TELR2 TerminalTEL 168000 -6.831
LC_IV_XV_V_VII_cen7 chr2_69_652800_662400 NoFused armR TELR2 TerminalTEL 158400 -6.768
LC_IV_XV_V_VII_cen7 chr2_70_662400_672000 NoFused armR TELR2 TerminalTEL 148800 -6.906
LC_IV_XV_V_VII_cen7 chr2_71_672000_681600 NoFused armR TELR2 TerminalTEL 139200 -7.801
LC_IV_XV_V_VII_cen7 chr2_72_681600_691200 NoFused armR TELR2 TerminalTEL 129600 -7.451
LC_IV_XV_V_VII_cen7 chr2_73_691200_700800 NoFused armR TELR2 TerminalTEL 120000 -6.563
LC_IV_XV_V_VII_cen7 chr2_74_700800_710400 NoFused armR TELR2 TerminalTEL 110400 -5.276
LC_IV_XV_V_VII_cen7 chr2_75_710400_720000 NoFused armR TELR2 TerminalTEL 100800 -4.791
LC_IV_XV_V_VII_cen7 chr2_76_720000_729600 NoFused armR TELR2 TerminalTEL 91200 -4.442
LC_IV_XV_V_VII_cen7 chr2_77_729600_739200 NoFused armR TELR2 TerminalTEL 81600 -3.846
LC_IV_XV_V_VII_cen7 chr2_78_739200_748800 NoFused armR TELR2 TerminalTEL 72000 -4.025
LC_IV_XV_V_VII_cen7 chr2_79_748800_758400 NoFused armR TELR2 TerminalTEL 62400 -4.514
LC_IV_XV_V_VII_cen7 chr2_80_758400_768000 NoFused armR TELR2 TerminalTEL 52800 -5.059
LC_IV_XV_V_VII_cen7 chr2_81_768000_777600 NoFused armR TELR2 TerminalTEL 43200 -4.267
LC_IV_XV_V_VII_cen7 chr2_82_777600_787200 NoFused armR TELR2 TerminalTEL 33600 -3.124
LC_IV_XV_V_VII_cen7 chr2_83_787200_796800 NoFused armR TELR2 TerminalTEL 24000 -2.971
LC_IV_XV_V_VII_cen7 chr2_84_796800_806400 NoFused armR TELR2 TerminalTEL 14400 -3.876
LC_IV_XV_V_VII_cen7 chr2_85_806400_816000 NoFused armR TELR2 TerminalTEL 4800 -5.191
LC_IV_XV_V_VII_cen7 chr3_1_0_9600 NoFused armL TELL3 TerminalTEL 4800 5.827
LC_IV_XV_V_VII_cen7 chr3_2_9600_19200 NoFused armL TELL3 TerminalTEL 14400 7.19
LC_IV_XV_V_VII_cen7 chr3_3_19200_28800 NoFused armL TELL3 TerminalTEL 24000 8.204
LC_IV_XV_V_VII_cen7 chr3_4_28800_38400 NoFused armL TELL3 TerminalTEL 33600 8.307
LC_IV_XV_V_VII_cen7 chr3_5_38400_48000 NoFused armL TELL3 TerminalTEL 43200 8.118
LC_IV_XV_V_VII_cen7 chr3_6_48000_57600 NoFused armL TELL3 TerminalTEL 52800 7.881
LC_IV_XV_V_VII_cen7 chr3_7_57600_67200 NoFused armL TELL3 TerminalTEL 62400 7.719
LC_IV_XV_V_VII_cen7 chr3_8_67200_76800 NoFused armL TELL3 TerminalTEL 72000 7.434
LC_IV_XV_V_VII_cen7 chr3_9_76800_86400 NoFused armL TELL3 TerminalTEL 81600 7.257
LC_IV_XV_V_VII_cen7 chr3_10_86400_96000 NoFused armL TELL3 TerminalTEL 91200 7.256
LC_IV_XV_V_VII_cen7 chr3_11_96000_105600 NoFused armL TELL3 TerminalTEL 100800 6.491
LC_IV_XV_V_VII_cen7 chr3_12_105600_115200 NoFused armL TELL3 TerminalTEL 110400 5.841
LC_IV_XV_V_VII_cen7 chr3_13_115200_124800 NoFused armR TELR3 TerminalTEL 196800 5.269
LC_IV_XV_V_VII_cen7 chr3_14_124800_134400 NoFused armR TELR3 TerminalTEL 187200 5.51
LC_IV_XV_V_VII_cen7 chr3_15_134400_144000 NoFused armR TELR3 TerminalTEL 177600 4.885
LC_IV_XV_V_VII_cen7 chr3_16_144000_153600 NoFused armR TELR3 TerminalTEL 168000 3.779
LC_IV_XV_V_VII_cen7 chr3_17_153600_163200 NoFused armR TELR3 TerminalTEL 158400 3.121
LC_IV_XV_V_VII_cen7 chr3_18_163200_172800 NoFused armR TELR3 TerminalTEL 148800 3.265
LC_IV_XV_V_VII_cen7 chr3_19_172800_182400 NoFused armR TELR3 TerminalTEL 139200 2.894
LC_IV_XV_V_VII_cen7 chr3_20_182400_192000 NoFused armR TELR3 TerminalTEL 129600 2.476
LC_IV_XV_V_VII_cen7 chr3_21_192000_201600 NoFused armR TELR3 TerminalTEL 120000 2.137
LC_IV_XV_V_VII_cen7 chr3_22_201600_211200 NoFused armR TELR3 TerminalTEL 110400 1.506
LC_IV_XV_V_VII_cen7 chr3_23_211200_220800 NoFused armR TELR3 TerminalTEL 100800 0.82
LC_IV_XV_V_VII_cen7 chr3_24_220800_230400 NoFused armR TELR3 TerminalTEL 91200 -0.101
LC_IV_XV_V_VII_cen7 chr3_25_230400_240000 NoFused armR TELR3 TerminalTEL 81600 -1.162
LC_IV_XV_V_VII_cen7 chr3_26_240000_249600 NoFused armR TELR3 TerminalTEL 72000 -2.446
LC_IV_XV_V_VII_cen7 chr3_27_249600_259200 NoFused armR TELR3 TerminalTEL 62400 -3.544
LC_IV_XV_V_VII_cen7 chr3_28_259200_268800 NoFused armR TELR3 TerminalTEL 52800 -4.695
LC_IV_XV_V_VII_cen7 chr3_29_268800_278400 NoFused armR TELR3 TerminalTEL 43200 -6.349
LC_IV_XV_V_VII_cen7 chr3_30_278400_288000 NoFused armR TELR3 TerminalTEL 33600 -6.559
LC_IV_XV_V_VII_cen7 chr3_31_288000_297600 NoFused armR TELR3 TerminalTEL 24000 -3.21
LC_IV_XV_V_VII_cen7 chr3_32_297600_307200 NoFused armR TELR3 TerminalTEL 14400 -2.061
LC_IV_XV_V_VII_cen7 chr3_33_307200_316800 NoFused armR TELR3 TerminalTEL 4800 -3.191
LC_IV_XV_V_VII_cen7 chr4_1_0_9600 Donor armL TELL4 TerminalTEL 4800 -19.421
LC_IV_XV_V_VII_cen7 chr4_2_9600_19200 Donor armL TELL4 TerminalTEL 14400 -20.387
LC_IV_XV_V_VII_cen7 chr4_3_19200_28800 Donor armL TELL4 TerminalTEL 24000 -21.446
LC_IV_XV_V_VII_cen7 chr4_4_28800_38400 Donor armL TELL4 TerminalTEL 33600 -22.89
LC_IV_XV_V_VII_cen7 chr4_5_38400_48000 Donor armL TELL4 TerminalTEL 43200 -24.018
LC_IV_XV_V_VII_cen7 chr4_6_48000_57600 Donor armL TELL4 TerminalTEL 52800 -24.81
LC_IV_XV_V_VII_cen7 chr4_7_57600_67200 Donor armL TELL4 TerminalTEL 62400 -26.04
LC_IV_XV_V_VII_cen7 chr4_8_67200_76800 Donor armL TELL4 TerminalTEL 72000 -26.874
LC_IV_XV_V_VII_cen7 chr4_9_76800_86400 Donor armL TELL4 TerminalTEL 81600 -27.997
LC_IV_XV_V_VII_cen7 chr4_10_86400_96000 Donor armL TELL4 TerminalTEL 91200 -29.089
LC_IV_XV_V_VII_cen7 chr4_11_96000_105600 Donor armL TELL4 TerminalTEL 100800 -31.132
LC_IV_XV_V_VII_cen7 chr4_12_105600_115200 Donor armL TELL4 TerminalTEL 110400 -34.101
LC_IV_XV_V_VII_cen7 chr4_13_115200_124800 Donor armL TELL4 TerminalTEL 120000 -36.615
LC_IV_XV_V_VII_cen7 chr4_14_124800_134400 Donor armL TELL4 TerminalTEL 129600 -38.882
LC_IV_XV_V_VII_cen7 chr4_15_134400_144000 Donor armL TELL4 TerminalTEL 139200 -41.076
LC_IV_XV_V_VII_cen7 chr4_16_144000_153600 Donor armL TELL4 TerminalTEL 148800 -43.284
LC_IV_XV_V_VII_cen7 chr4_17_153600_163200 Donor armL TELL4 TerminalTEL 158400 -46.007
LC_IV_XV_V_VII_cen7 chr4_18_163200_172800 Donor armL TELL4 TerminalTEL 168000 -48.855
LC_IV_XV_V_VII_cen7 chr4_19_172800_182400 Donor armL TELL4 TerminalTEL 177600 -50.811
LC_IV_XV_V_VII_cen7 chr4_20_182400_192000 Donor armL TELL4 TerminalTEL 187200 -53.52
LC_IV_XV_V_VII_cen7 chr4_21_192000_201600 Donor armL TELL4 TerminalTEL 196800 -55.667
LC_IV_XV_V_VII_cen7 chr4_22_201600_211200 Donor armL TELL4 TerminalTEL 206400 -57.845
LC_IV_XV_V_VII_cen7 chr4_23_211200_220800 Donor armL TELL4 TerminalTEL 216000 -60.269
LC_IV_XV_V_VII_cen7 chr4_24_220800_230400 Donor armL TELL4 TerminalTEL 225600 -61.738
LC_IV_XV_V_VII_cen7 chr4_25_230400_240000 Donor armL TELL4 TerminalTEL 235200 -63.009
LC_IV_XV_V_VII_cen7 chr4_26_240000_249600 Donor armL TELL4 TerminalTEL 244800 -63.85
LC_IV_XV_V_VII_cen7 chr4_27_249600_259200 Donor armL TELL4 TerminalTEL 254400 -63.974
LC_IV_XV_V_VII_cen7 chr4_28_259200_268800 Donor armL TELL4 TerminalTEL 264000 -64.068
LC_IV_XV_V_VII_cen7 chr4_29_268800_278400 Donor armL TELL4 TerminalTEL 273600 -63.528
LC_IV_XV_V_VII_cen7 chr4_30_278400_288000 Donor armL TELL4 TerminalTEL 283200 -62.313
LC_IV_XV_V_VII_cen7 chr4_31_288000_297600 Donor armL TELL4 TerminalTEL 292800 -60.095
LC_IV_XV_V_VII_cen7 chr4_32_297600_307200 Donor armL TELL4 TerminalTEL 302400 -57.586
LC_IV_XV_V_VII_cen7 chr4_33_307200_316800 Donor armL TELL4 TerminalTEL 312000 -53.56
LC_IV_XV_V_VII_cen7 chr4_34_316800_326400 Donor armL TELL4 TerminalTEL 321600 -47.427
LC_IV_XV_V_VII_cen7 chr4_35_326400_336000 Donor armL TELL4 TerminalTEL 331200 -41.66
LC_IV_XV_V_VII_cen7 chr4_36_336000_345600 Donor armL TELL4 TerminalTEL 340800 -35.404
LC_IV_XV_V_VII_cen7 chr4_37_345600_355200 Donor armL TELL4 TerminalTEL 350400 -27.116
LC_IV_XV_V_VII_cen7 chr4_38_355200_364800 Donor armL TELL4 TerminalTEL 360000 -16.718
LC_IV_XV_V_VII_cen7 chr4_39_364800_374400 Donor armL TELL4 TerminalTEL 369600 -5.291
LC_IV_XV_V_VII_cen7 chr4_40_374400_384000 Donor armL TELL4 TerminalTEL 379200 8.068
LC_IV_XV_V_VII_cen7 chr4_41_384000_393600 Donor armL TELL4 TerminalTEL 388800 22.219
LC_IV_XV_V_VII_cen7 chr4_42_393600_403200 Donor armL TELL4 TerminalTEL 398400 37.863
LC_IV_XV_V_VII_cen7 chr4_43_403200_412800 Donor armL TELL4 TerminalTEL 408000 56.864
LC_IV_XV_V_VII_cen7 chr4_44_412800_422400 Donor armL TELL4 TerminalTEL 417600 78.072
LC_IV_XV_V_VII_cen7 chr4_45_422400_432000 Donor armL TELL4 TerminalTEL 427200 100.262
LC_IV_XV_V_VII_cen7 chr4_46_432000_441600 Donor armL TELL4 TerminalTEL 436800 122.993
LC_IV_XV_V_VII_cen7 chr4_47_441600_451200 Donor armL TELL4 TerminalTEL 446400 141.742
LC_IV_XV_V_VII_cen7 chr4_48_451200_460800 Donor armR TELR4 InternalTEL 1080000 137.401
LC_IV_XV_V_VII_cen7 chr4_49_460800_470400 Donor armR TELR4 InternalTEL 1070400 116.873
LC_IV_XV_V_VII_cen7 chr4_50_470400_480000 Donor armR TELR4 InternalTEL 1060800 94.215
LC_IV_XV_V_VII_cen7 chr4_51_480000_489600 Donor armR TELR4 InternalTEL 1051200 72.785
LC_IV_XV_V_VII_cen7 chr4_52_489600_499200 Donor armR TELR4 InternalTEL 1041600 53.558
LC_IV_XV_V_VII_cen7 chr4_53_499200_508800 Donor armR TELR4 InternalTEL 1032000 36.241
LC_IV_XV_V_VII_cen7 chr4_54_508800_518400 Donor armR TELR4 InternalTEL 1022400 21.057
LC_IV_XV_V_VII_cen7 chr4_55_518400_528000 Donor armR TELR4 InternalTEL 1012800 7.174
LC_IV_XV_V_VII_cen7 chr4_56_528000_537600 Donor armR TELR4 InternalTEL 1003200 -5.639
LC_IV_XV_V_VII_cen7 chr4_57_537600_547200 Donor armR TELR4 InternalTEL 993600 -16.593
LC_IV_XV_V_VII_cen7 chr4_58_547200_556800 Donor armR TELR4 InternalTEL 984000 -26.048
LC_IV_XV_V_VII_cen7 chr4_59_556800_566400 Donor armR TELR4 InternalTEL 974400 -33.62
LC_IV_XV_V_VII_cen7 chr4_60_566400_576000 Donor armR TELR4 InternalTEL 964800 -40.129
LC_IV_XV_V_VII_cen7 chr4_61_576000_585600 Donor armR TELR4 InternalTEL 955200 -45.249
LC_IV_XV_V_VII_cen7 chr4_62_585600_595200 Donor armR TELR4 InternalTEL 945600 -49.294
LC_IV_XV_V_VII_cen7 chr4_63_595200_604800 Donor armR TELR4 InternalTEL 936000 -51.871
LC_IV_XV_V_VII_cen7 chr4_64_604800_614400 Donor armR TELR4 InternalTEL 926400 -54.146
LC_IV_XV_V_VII_cen7 chr4_65_614400_624000 Donor armR TELR4 InternalTEL 916800 -55.854
LC_IV_XV_V_VII_cen7 chr4_66_624000_633600 Donor armR TELR4 InternalTEL 907200 -56.823
LC_IV_XV_V_VII_cen7 chr4_67_633600_643200 Donor armR TELR4 InternalTEL 897600 -57.394
LC_IV_XV_V_VII_cen7 chr4_68_643200_652800 Donor armR TELR4 InternalTEL 888000 -57.514
LC_IV_XV_V_VII_cen7 chr4_69_652800_662400 Donor armR TELR4 InternalTEL 878400 -57.305
LC_IV_XV_V_VII_cen7 chr4_70_662400_672000 Donor armR TELR4 InternalTEL 868800 -57.044
LC_IV_XV_V_VII_cen7 chr4_71_672000_681600 Donor armR TELR4 InternalTEL 859200 -56.383
LC_IV_XV_V_VII_cen7 chr4_72_681600_691200 Donor armR TELR4 InternalTEL 849600 -54.406
LC_IV_XV_V_VII_cen7 chr4_73_691200_700800 Donor armR TELR4 InternalTEL 840000 -51.701
LC_IV_XV_V_VII_cen7 chr4_74_700800_710400 Donor armR TELR4 InternalTEL 830400 -49.96
LC_IV_XV_V_VII_cen7 chr4_75_710400_720000 Donor armR TELR4 InternalTEL 820800 -48.525
LC_IV_XV_V_VII_cen7 chr4_76_720000_729600 Donor armR TELR4 InternalTEL 811200 -46.758
LC_IV_XV_V_VII_cen7 chr4_77_729600_739200 Donor armR TELR4 InternalTEL 801600 -44.201
LC_IV_XV_V_VII_cen7 chr4_78_739200_748800 Donor armR TELR4 InternalTEL 792000 -41.6
LC_IV_XV_V_VII_cen7 chr4_79_748800_758400 Donor armR TELR4 InternalTEL 782400 -39.689
LC_IV_XV_V_VII_cen7 chr4_80_758400_768000 Donor armR TELR4 InternalTEL 772800 -37.972
LC_IV_XV_V_VII_cen7 chr4_81_768000_777600 Donor armR TELR4 InternalTEL 763200 -35.216
LC_IV_XV_V_VII_cen7 chr4_82_777600_787200 Donor armR TELR4 InternalTEL 753600 -32.506
LC_IV_XV_V_VII_cen7 chr4_83_787200_796800 Donor armR TELR4 InternalTEL 744000 -29.768
LC_IV_XV_V_VII_cen7 chr4_84_796800_806400 Donor armR TELR4 InternalTEL 734400 -27.568
LC_IV_XV_V_VII_cen7 chr4_85_806400_816000 Donor armR TELR4 InternalTEL 724800 -25.793
LC_IV_XV_V_VII_cen7 chr4_86_816000_825600 Donor armR TELR4 InternalTEL 715200 -24.6
LC_IV_XV_V_VII_cen7 chr4_87_825600_835200 Donor armR TELR4 InternalTEL 705600 -23.245
LC_IV_XV_V_VII_cen7 chr4_88_835200_844800 Donor armR TELR4 InternalTEL 696000 -21.892
LC_IV_XV_V_VII_cen7 chr4_89_844800_854400 Donor armR TELR4 InternalTEL 686400 -20.415
LC_IV_XV_V_VII_cen7 chr4_90_854400_864000 Donor armR TELR4 InternalTEL 676800 -18.743
LC_IV_XV_V_VII_cen7 chr4_91_864000_873600 Donor armR TELR4 InternalTEL 667200 -17.26
LC_IV_XV_V_VII_cen7 chr4_92_873600_883200 Donor armR TELR4 InternalTEL 657600 -16.368
LC_IV_XV_V_VII_cen7 chr4_93_883200_892800 Donor armR TELR4 InternalTEL 648000 -15.22
LC_IV_XV_V_VII_cen7 chr4_94_892800_902400 Donor armR TELR4 InternalTEL 638400 -14.034
LC_IV_XV_V_VII_cen7 chr4_95_902400_912000 Donor armR TELR4 InternalTEL 628800 -12.687
LC_IV_XV_V_VII_cen7 chr4_96_912000_921600 Donor armR TELR4 InternalTEL 619200 -10.59
LC_IV_XV_V_VII_cen7 chr4_97_921600_931200 Donor armR TELR4 InternalTEL 609600 -8.815
LC_IV_XV_V_VII_cen7 chr4_98_931200_940800 Donor armR TELR4 InternalTEL 600000 -7.272
LC_IV_XV_V_VII_cen7 chr4_99_940800_950400 Donor armR TELR4 InternalTEL 590400 -6.749
LC_IV_XV_V_VII_cen7 chr4_100_950400_960000 Donor armR TELR4 InternalTEL 580800 -6.31
LC_IV_XV_V_VII_cen7 chr4_101_960000_969600 Donor armR TELR4 InternalTEL 571200 -5.218
LC_IV_XV_V_VII_cen7 chr4_102_969600_979200 Donor armR TELR4 InternalTEL 561600 -4.363
LC_IV_XV_V_VII_cen7 chr4_103_979200_988800 Donor armR TELR4 InternalTEL 552000 -2.963
LC_IV_XV_V_VII_cen7 chr4_104_988800_998400 Donor armR TELR4 InternalTEL 542400 -1.158
LC_IV_XV_V_VII_cen7 chr4_105_998400_1008000 Donor armR TELR4 InternalTEL 532800 0.173
LC_IV_XV_V_VII_cen7 chr4_106_1008000_1017600 Donor armR TELR4 InternalTEL 523200 1.136
LC_IV_XV_V_VII_cen7 chr4_107_1017600_1027200 Donor armR TELR4 InternalTEL 513600 1.683
LC_IV_XV_V_VII_cen7 chr4_108_1027200_1036800 Donor armR TELR4 InternalTEL 504000 1.917
LC_IV_XV_V_VII_cen7 chr4_109_1036800_1046400 Donor armR TELR4 InternalTEL 494400 2.516
LC_IV_XV_V_VII_cen7 chr4_110_1046400_1056000 Donor armR TELR4 InternalTEL 484800 2.394
LC_IV_XV_V_VII_cen7 chr4_111_1056000_1065600 Donor armR TELR4 InternalTEL 475200 3.038
LC_IV_XV_V_VII_cen7 chr4_112_1065600_1075200 Donor armR TELR4 InternalTEL 465600 3.72
LC_IV_XV_V_VII_cen7 chr4_113_1075200_1084800 Donor armR TELR4 InternalTEL 456000 4.328
LC_IV_XV_V_VII_cen7 chr4_114_1084800_1094400 Donor armR TELR4 InternalTEL 446400 5.308
LC_IV_XV_V_VII_cen7 chr4_115_1094400_1104000 Donor armR TELR4 InternalTEL 436800 6.412
LC_IV_XV_V_VII_cen7 chr4_116_1104000_1113600 Donor armR TELR4 InternalTEL 427200 7.741
LC_IV_XV_V_VII_cen7 chr4_117_1113600_1123200 Donor armR TELR4 InternalTEL 417600 8.605
LC_IV_XV_V_VII_cen7 chr4_118_1123200_1132800 Donor armR TELR4 InternalTEL 408000 9.145
LC_IV_XV_V_VII_cen7 chr4_119_1132800_1142400 Donor armR TELR4 InternalTEL 398400 9.809
LC_IV_XV_V_VII_cen7 chr4_120_1142400_1152000 Donor armR TELR4 InternalTEL 388800 10.24
LC_IV_XV_V_VII_cen7 chr4_121_1152000_1161600 Donor armR TELR4 InternalTEL 379200 10.513
LC_IV_XV_V_VII_cen7 chr4_122_1161600_1171200 Donor armR TELR4 InternalTEL 369600 11.241
LC_IV_XV_V_VII_cen7 chr4_123_1171200_1180800 Donor armR TELR4 InternalTEL 360000 12.64
LC_IV_XV_V_VII_cen7 chr4_124_1180800_1190400 Donor armR TELR4 InternalTEL 350400 13.774
LC_IV_XV_V_VII_cen7 chr4_125_1190400_1200000 Donor armR TELR4 InternalTEL 340800 15.21
LC_IV_XV_V_VII_cen7 chr4_126_1200000_1209600 Donor armR TELR4 InternalTEL 331200 16.874
LC_IV_XV_V_VII_cen7 chr4_127_1209600_1219200 Donor armR TELR4 InternalTEL 321600 18.158
LC_IV_XV_V_VII_cen7 chr4_128_1219200_1228800 Donor armR TELR4 InternalTEL 312000 19.526
LC_IV_XV_V_VII_cen7 chr4_129_1228800_1238400 Donor armR TELR4 InternalTEL 302400 21.377
LC_IV_XV_V_VII_cen7 chr4_130_1238400_1248000 Donor armR TELR4 InternalTEL 292800 23.241
LC_IV_XV_V_VII_cen7 chr4_131_1248000_1257600 Donor armR TELR4 InternalTEL 283200 24.477
LC_IV_XV_V_VII_cen7 chr4_132_1257600_1267200 Donor armR TELR4 InternalTEL 273600 25.959
LC_IV_XV_V_VII_cen7 chr4_133_1267200_1276800 Donor armR TELR4 InternalTEL 264000 27.896
LC_IV_XV_V_VII_cen7 chr4_134_1276800_1286400 Donor armR TELR4 InternalTEL 254400 29.692
LC_IV_XV_V_VII_cen7 chr4_135_1286400_1296000 Donor armR TELR4 InternalTEL 244800 31.728
LC_IV_XV_V_VII_cen7 chr4_136_1296000_1305600 Donor armR TELR4 InternalTEL 235200 34.198
LC_IV_XV_V_VII_cen7 chr4_137_1305600_1315200 Donor armR TELR4 InternalTEL 225600 35.822
LC_IV_XV_V_VII_cen7 chr4_138_1315200_1324800 Donor armR TELR4 InternalTEL 216000 37.334
LC_IV_XV_V_VII_cen7 chr4_139_1324800_1334400 Donor armR TELR4 InternalTEL 206400 39.399
LC_IV_XV_V_VII_cen7 chr4_140_1334400_1344000 Donor armR TELR4 InternalTEL 196800 42.645
LC_IV_XV_V_VII_cen7 chr4_141_1344000_1353600 Donor armR TELR4 InternalTEL 187200 45.855
LC_IV_XV_V_VII_cen7 chr4_142_1353600_1363200 Donor armR TELR4 InternalTEL 177600 49.254
LC_IV_XV_V_VII_cen7 chr4_143_1363200_1372800 Donor armR TELR4 InternalTEL 168000 52.561
LC_IV_XV_V_VII_cen7 chr4_144_1372800_1382400 Donor armR TELR4 InternalTEL 158400 56.219
LC_IV_XV_V_VII_cen7 chr4_145_1382400_1392000 Donor armR TELR4 InternalTEL 148800 59.817
LC_IV_XV_V_VII_cen7 chr4_146_1392000_1401600 Donor armR TELR4 InternalTEL 139200 64.661
LC_IV_XV_V_VII_cen7 chr4_147_1401600_1411200 Donor armR TELR4 InternalTEL 129600 69.367
LC_IV_XV_V_VII_cen7 chr4_148_1411200_1420800 Donor armR TELR4 InternalTEL 120000 74.339
LC_IV_XV_V_VII_cen7 chr4_149_1420800_1430400 Donor armR TELR4 InternalTEL 110400 80.083
LC_IV_XV_V_VII_cen7 chr4_150_1430400_1440000 Donor armR TELR4 InternalTEL 100800 86.088
LC_IV_XV_V_VII_cen7 chr4_151_1440000_1449600 Donor armR TELR4 InternalTEL 91200 93.108
LC_IV_XV_V_VII_cen7 chr4_152_1449600_1459200 Donor armR TELR4 InternalTEL 81600 100.229
LC_IV_XV_V_VII_cen7 chr4_153_1459200_1468800 Donor armR TELR4 InternalTEL 72000 108.582
LC_IV_XV_V_VII_cen7 chr4_154_1468800_1478400 Donor armR TELR4 InternalTEL 62400 117.366
LC_IV_XV_V_VII_cen7 chr4_155_1478400_1488000 Donor armR TELR4 InternalTEL 52800 126.603
LC_IV_XV_V_VII_cen7 chr4_156_1488000_1497600 Donor armR TELR4 InternalTEL 43200 136.747
LC_IV_XV_V_VII_cen7 chr4_157_1497600_1507200 Donor armR TELR4 InternalTEL 33600 147.922
LC_IV_XV_V_VII_cen7 chr4_158_1507200_1516800 Donor armR TELR4 InternalTEL 24000 164.386
LC_IV_XV_V_VII_cen7 chr4_159_1516800_1526400 Donor armR TELR4 InternalTEL 14400 186.62
LC_IV_XV_V_VII_cen7 chr4_160_1526400_1536000 Donor armR TELR4 InternalTEL 4800 203.282
LC_IV_XV_V_VII_cen7 chr5_1_0_9600 Donor armL TELL5 InternalTEL 4800 198.087
LC_IV_XV_V_VII_cen7 chr5_2_9600_19200 Donor armL TELL5 InternalTEL 14400 179.681
LC_IV_XV_V_VII_cen7 chr5_3_19200_28800 Donor armL TELL5 InternalTEL 24000 161.421
LC_IV_XV_V_VII_cen7 chr5_4_28800_38400 Donor armL TELL5 InternalTEL 33600 150.383
LC_IV_XV_V_VII_cen7 chr5_5_38400_48000 Donor armL TELL5 InternalTEL 43200 143.173
LC_IV_XV_V_VII_cen7 chr5_6_48000_57600 Donor armL TELL5 InternalTEL 52800 138.567
LC_IV_XV_V_VII_cen7 chr5_7_57600_67200 Donor armL TELL5 InternalTEL 62400 136.644
LC_IV_XV_V_VII_cen7 chr5_8_67200_76800 Donor armL TELL5 InternalTEL 72000 137.475
LC_IV_XV_V_VII_cen7 chr5_9_76800_86400 Donor armL TELL5 InternalTEL 81600 138.956
LC_IV_XV_V_VII_cen7 chr5_10_86400_96000 Donor armL TELL5 InternalTEL 91200 142.605
LC_IV_XV_V_VII_cen7 chr5_11_96000_105600 Donor armL TELL5 InternalTEL 100800 148.287
LC_IV_XV_V_VII_cen7 chr5_12_105600_115200 Donor armL TELL5 InternalTEL 110400 155.189
LC_IV_XV_V_VII_cen7 chr5_13_115200_124800 Donor armL TELL5 InternalTEL 120000 163.49
LC_IV_XV_V_VII_cen7 chr5_14_124800_134400 Donor armL TELL5 InternalTEL 129600 173.01
LC_IV_XV_V_VII_cen7 chr5_15_134400_144000 Donor armL TELL5 InternalTEL 139200 181.567
LC_IV_XV_V_VII_cen7 chr5_16_144000_153600 Donor armL TELL5 InternalTEL 148800 185.046
LC_IV_XV_V_VII_cen7 chr5_17_153600_163200 Donor armR TELR5 InternalTEL 417600 174.099
LC_IV_XV_V_VII_cen7 chr5_18_163200_172800 Donor armR TELR5 InternalTEL 408000 154.622
LC_IV_XV_V_VII_cen7 chr5_19_172800_182400 Donor armR TELR5 InternalTEL 398400 134.771
LC_IV_XV_V_VII_cen7 chr5_20_182400_192000 Donor armR TELR5 InternalTEL 388800 115.5
LC_IV_XV_V_VII_cen7 chr5_21_192000_201600 Donor armR TELR5 InternalTEL 379200 97.465
LC_IV_XV_V_VII_cen7 chr5_22_201600_211200 Donor armR TELR5 InternalTEL 369600 81.232
LC_IV_XV_V_VII_cen7 chr5_23_211200_220800 Donor armR TELR5 InternalTEL 360000 67.067
LC_IV_XV_V_VII_cen7 chr5_24_220800_230400 Donor armR TELR5 InternalTEL 350400 54.576
LC_IV_XV_V_VII_cen7 chr5_25_230400_240000 Donor armR TELR5 InternalTEL 340800 43.525
LC_IV_XV_V_VII_cen7 chr5_26_240000_249600 Donor armR TELR5 InternalTEL 331200 33.321
